code,name,c_code
222401100000,小营镇,222401000000
222401101000,依兰镇,222401000000
222401102000,三道湾镇,222401000000
222401105000,朝阳川镇,222401000000
222401400000,延吉市林业局,222401000000
222401401000,东山农场,222401000000
222401402000,延边原种场,222401000000
222401404000,延边新兴工业集中区,222401000000
222402001000,向上街道,222402000000
222402002000,新华街道,222402000000
222402003000,月宫街道,222402000000
222402100000,月晴镇,222402000000
222402101000,石岘镇,222402000000
222402102000,长安镇,222402000000
222402103000,凉水镇,222402000000
222403001000,渤海街道,222403000000
222403002000,胜利街道,222403000000
222403003000,民主街道,222403000000
222403004000,丹江街道,222403000000
222403100000,大石头镇,222403000000
222403101000,黄泥河镇,222403000000
222403102000,官地镇,222403000000
222403103000,沙河沿镇,222403000000
222403104000,秋梨沟镇,222403000000
222403105000,额穆镇,222403000000
222403106000,贤儒镇,222403000000
222403107000,大蒲柴河镇,222403000000
222403108000,雁鸣湖镇,222403000000
222403109000,江源镇,222403000000
222403110000,江南镇,222403000000
222403200000,大桥乡,222403000000
222403201000,黑石乡,222403000000
222403202000,青沟子乡,222403000000
222403203000,翰章乡,222403000000
222403204000,红石乡,222403000000
222403400000,长白山森工集团敦化林业有限公司,222403000000
222403401000,长白山森工集团黄泥河林业有限公司,222403000000
222403402000,长白山森工集团大石头林业有限公司,222403000000
222403403000,敦化市林业局,222403000000
222403404000,敖东鹿场,222403000000
222404001000,靖和街道,222404000000
222404002000,新安街道,222404000000
222404003000,河南街道,222404000000
222404006000,海东街道,222404000000
222404060000,近海街道,222404000000
222404100000,春化镇,222404000000
222404101000,敬信镇,222404000000
222404102000,板石镇,222404000000
222404103000,英安镇,222404000000
222404200000,马川子乡,222404000000
222404201000,杨泡满族乡,222404000000
222404202000,三家子满族乡,222404000000
222404203000,密江乡,222404000000
222404204000,哈达门乡,222404000000
222404400000,珲春林业局,222404000000
222405001000,安民街道,222405000000
222405002000,龙门街道,222405000000
222405005000,梨园街道,222405000000
222405100000,开山屯镇,222405000000
222405102000,老头沟镇,222405000000
222405103000,三合镇,222405000000
222405104000,东盛涌镇,222405000000
222405105000,智新镇,222405000000
222405200000,德新乡,222405000000
222405201000,白金乡,222405000000
222405400000,龙井市林业局,222405000000
222405401000,龙井大苏果树农场,222405000000
222406001000,民慧街道,222406000000
222406002000,光明街道,222406000000
222406003000,文化街道,222406000000
222406100000,八家子镇,222406000000
222406101000,福洞镇,222406000000
222406102000,头道镇,222406000000
222406103000,西城镇,222406000000
222406104000,南坪镇,222406000000
222406105000,东城镇,222406000000
222406106000,崇善镇,222406000000
222406107000,龙城镇,222406000000
222406400000,和龙林业局,222406000000
222406401000,八家子林业局,222406000000
222406402000,和龙市林业局,222406000000
222424011000,大川街道,222424000000
222424012000,新民街道,222424000000
222424013000,长荣街道,222424000000
222424100000,汪清镇,222424000000
222424101000,大兴沟镇,222424000000
222424102000,天桥岭镇,222424000000
222424103000,罗子沟镇,222424000000
222424104000,百草沟镇,222424000000
222424105000,春阳镇,222424000000
222424106000,复兴镇,222424000000
222424107000,东光镇,222424000000
222424200000,鸡冠乡,222424000000
222424400000,汪清林业局,222424000000
222424401000,天桥岭林业局,222424000000
222424402000,大兴沟林业局,222424000000
222426001000,长兴街道,222426000000
222426002000,瓮声街道,222426000000
222426003000,九龙街道,222426000000
222426100000,明月镇,222426000000
222426101000,松江镇,222426000000
222426102000,二道白河镇,222426000000
222426103000,两江镇,222426000000
222426104000,石门镇,222426000000
222426105000,万宝镇,222426000000
222426106000,亮兵镇,222426000000
222426120000,长白山保护开发区池北区特殊乡镇,222426000000
222426200000,新合乡,222426000000
222426201000,永庆乡,222426000000
222426400000,白河林业局,222426000000
222426401000,安图林业有限公司,222426000000
222426402000,安图县林业局,222426000000
230102001000,兆麟街道,230102000000
230102002000,新阳路街道,230102000000
230102003000,抚顺街道,230102000000
230102004000,共乐街道,230102000000
230102005000,新华街道,230102000000
230102006000,城乡路街道,230102000000
230102007000,工农街道,230102000000
230102008000,尚志街道,230102000000
230102009000,斯大林街道,230102000000
230102010000,通江街道,230102000000
230102011000,经纬街道,230102000000
230102012000,工程街道,230102000000
230102013000,安静街道,230102000000
230102014000,安和街道,230102000000
230102015000,正阳河街道,230102000000
230102016000,建国街道,230102000000
230102017000,康安街道,230102000000
230102018000,爱建街道,230102000000
230102019000,群力街道,230102000000
230102101000,太平镇,230102000000
230102102000,新发镇,230102000000
230102103000,新农镇,230102000000
230102104000,榆树镇,230102000000
230103001000,花园街道,230103000000
230103002000,奋斗路街道,230103000000
230103003000,革新街道,230103000000
230103004000,文化街道,230103000000
230103005000,大成街道,230103000000
230103006000,芦家街道,230103000000
230103007000,荣市街道,230103000000
230103009000,燎原街道,230103000000
230103010000,松花江街道,230103000000
230103011000,曲线街道,230103000000
230103012000,通达街道,230103000000
230103013000,七政街道,230103000000
230103015000,和兴路街道,230103000000
230103016000,哈西街道,230103000000
230103017000,保健路街道,230103000000
230103018000,先锋路街道,230103000000
230103019000,新春街道,230103000000
230103020000,跃进街道,230103000000
230103101000,王岗镇,230103000000
230103201000,红旗满族乡,230103000000
230103500000,红旗农场,230103000000
230103579000,南岗区农垦,230103000000
230104001000,靖宇街道,230104000000
230104002000,太古街道,230104000000
230104003000,东莱街道,230104000000
230104004000,滨江街道,230104000000
230104005000,仁里街道,230104000000
230104006000,南市街道,230104000000
230104007000,崇俭街道,230104000000
230104008000,振江街道,230104000000
230104009000,东原街道,230104000000
230104010000,大兴街道,230104000000
230104011000,胜利街道,230104000000
230104012000,南马街道,230104000000
230104021000,民强街道,230104000000
230104022000,大有坊街道,230104000000
230104023000,南直路街道,230104000000
230104024000,化工街道,230104000000
230104025000,火车头街道,230104000000
230104026000,新一街道,230104000000
230104027000,三棵树大街街道,230104000000
230104028000,水泥路街道,230104000000
230104029000,太平大街街道,230104000000
230104030000,黎华街道,230104000000
230104031000,新乐街道,230104000000
230104102000,永源镇,230104000000
230104109000,巨源镇,230104000000
230104111000,团结镇,230104000000
230104112000,民主镇,230104000000
230104500000,青年农场,230104000000
230104579000,道外农垦,230104000000
230108001000,兴建街道,230108000000
230108002000,保国街道,230108000000
230108003000,联盟街道,230108000000
230108004000,友协街道,230108000000
230108005000,新疆街道,230108000000
230108006000,新伟街道,230108000000
230108007000,平新街道,230108000000
230108008000,建安街道,230108000000
230108009000,平盛街道,230108000000
230108101000,平房镇,230108000000
230108579000,平房农垦,230108000000
230109002000,太阳岛街道,230109000000
230109003000,松浦街道,230109000000
230109004000,万宝街道,230109000000
230109005000,松北街道,230109000000
230109006000,松安街道,230109000000
230109007000,松祥街道,230109000000
230109008000,船口街道,230109000000
230109101000,对青山镇,230109000000
230109102000,乐业镇,230109000000
230110001000,香坊大街街道,230110000000
230110002000,安埠街道,230110000000
230110003000,通天街道,230110000000
230110004000,新香坊街道,230110000000
230110005000,铁东街道,230110000000
230110006000,新成街道,230110000000
230110007000,红旗街道,230110000000
230110008000,六顺街道,230110000000
230110009000,建筑街道,230110000000
230110010000,哈平路街道,230110000000
230110011000,安乐街道,230110000000
230110012000,健康路街道,230110000000
230110013000,大庆路街道,230110000000
230110014000,进乡街道,230110000000
230110015000,通乡街道,230110000000
230110016000,和平路街道,230110000000
230110017000,民生路街道,230110000000
230110018000,文政街道,230110000000
230110019000,王兆街道,230110000000
230110020000,黎明街道,230110000000
230110101000,成高子镇,230110000000
230110102000,幸福镇,230110000000
230110103000,朝阳镇,230110000000
230110104000,向阳镇,230110000000
230110400000,哈尔滨综合保税区地区,230110000000
230111001000,呼兰街道,230111000000
230111002000,兰河街道,230111000000
230111003000,腰堡街道,230111000000
230111004000,利民街道,230111000000
230111005000,康金街道,230111000000
230111006000,双井街道,230111000000
230111007000,建设路街道,230111000000
230111008000,学院路街道,230111000000
230111009000,长岭街道,230111000000
230111010000,沈家街道,230111000000
230111011000,南京路街道,230111000000
230111012000,裕民街道,230111000000
230111013000,裕田街道,230111000000
230111014000,裕强街道,230111000000
230111015000,萧乡街道,230111000000
230111016000,公园路街道,230111000000
230111105000,二八镇,230111000000
230111106000,石人镇,230111000000
230111107000,白奎镇,230111000000
230111109000,方台镇,230111000000
230111110000,莲花镇,230111000000
230111111000,大用镇,230111000000
230111114000,利业镇,230111000000
230111201000,杨林乡,230111000000
230111203000,许堡乡,230111000000
230111205000,孟家乡,230111000000
230111579000,呼兰农垦,230111000000
230112001000,金城街道,230112000000
230112002000,金都街道,230112000000
230112003000,通城街道,230112000000
230112004000,河东街道,230112000000
230112005000,阿什河街道,230112000000
230112006000,玉泉街道,230112000000
230112007000,新利街道,230112000000
230112008000,双丰街道,230112000000
230112009000,舍利街道,230112000000
230112010000,小岭街道,230112000000
230112011000,亚沟街道,230112000000
230112012000,交界街道,230112000000
230112013000,料甸街道,230112000000
230112014000,蜚克图街道,230112000000
230112015000,杨树街道,230112000000
230112107000,平山镇,230112000000
230112108000,松峰山镇,230112000000
230112109000,红星镇,230112000000
230112112000,金龙山镇,230112000000
230112503000,阿城原种场,230112000000
230113002000,五家街道,230113000000
230113003000,新兴街道,230113000000
230113004000,兰棱街道,230113000000
230113005000,周家街道,230113000000
230113006000,公正街道,230113000000
230113007000,承旭街道,230113000000
230113008000,承恩街道,230113000000
230113009000,永治街道,230113000000
230113010000,永和街道,230113000000
230113011000,幸福街道,230113000000
230113104000,韩甸镇,230113000000
230113105000,单城镇,230113000000
230113106000,东官镇,230113000000
230113107000,农丰满族锡伯族镇,230113000000
230113108000,杏山镇,230113000000
230113109000,西官镇,230113000000
230113110000,联兴镇,230113000000
230113111000,永胜镇,230113000000
230113112000,胜丰镇,230113000000
230113201000,金城乡,230113000000
230113203000,青岭满族乡,230113000000
230113209000,临江乡,230113000000
230113210000,水泉乡,230113000000
230113211000,乐群满族乡,230113000000
230113214000,万隆乡,230113000000
230113216000,希勤满族乡,230113000000
230113217000,同心满族乡,230113000000
230123100000,依兰镇,230123000000
230123101000,达连河镇,230123000000
230123102000,江湾镇,230123000000
230123103000,三道岗镇,230123000000
230123104000,道台桥镇,230123000000
230123105000,宏克利镇,230123000000
230123200000,团山子乡,230123000000
230123201000,愚公乡,230123000000
230123202000,迎兰朝鲜族乡,230123000000
230123400000,依兰县林业局,230123000000
230123500000,依兰农场,230123000000
230123501000,松花江农场,230123000000
230124100000,方正镇,230124000000
230124101000,会发镇,230124000000
230124102000,大罗密镇,230124000000
230124103000,得莫利镇,230124000000
230124200000,天门乡,230124000000
230124201000,松南乡,230124000000
230124202000,德善乡,230124000000
230124204000,宝兴乡,230124000000
230124400000,方正林业局,230124000000
230124500000,沙河农场,230124000000
230125100000,宾州镇,230125000000
230125101000,居仁镇,230125000000
230125102000,宾西镇,230125000000
230125103000,糖坊镇,230125000000
230125104000,宾安镇,230125000000
230125105000,新甸镇,230125000000
230125106000,胜利镇,230125000000
230125107000,宁远镇,230125000000
230125109000,摆渡镇,230125000000
230125110000,平坊镇,230125000000
230125111000,满井镇,230125000000
230125112000,常安镇,230125000000
230125201000,永和乡,230125000000
230125203000,鸟河乡,230125000000
230125204000,民和乡,230125000000
230125205000,经建乡,230125000000
230125210000,三宝乡,230125000000
230126100000,巴彦镇,230126000000
230126101000,兴隆镇,230126000000
230126102000,西集镇,230126000000
230126103000,洼兴镇,230126000000
230126104000,龙泉镇,230126000000
230126105000,巴彦港镇,230126000000
230126106000,龙庙镇,230126000000
230126107000,万发镇,230126000000
230126108000,天增镇,230126000000
230126110000,黑山镇,230126000000
230126200000,松花江乡,230126000000
230126202000,富江乡,230126000000
230126204000,华山乡,230126000000
230126205000,丰乐乡,230126000000
230126209000,德祥乡,230126000000
230126210000,红光乡,230126000000
230126212000,山后乡,230126000000
230126214000,镇东乡,230126000000
230126400000,兴隆林业局,230126000000
230126401000,工业园区,230126000000
230127100000,木兰镇,230127000000
230127101000,东兴镇,230127000000
230127102000,大贵镇,230127000000
230127103000,利东镇,230127000000
230127104000,柳河镇,230127000000
230127105000,新民镇,230127000000
230127200000,建国乡,230127000000
230127203000,吉兴乡,230127000000
230127400000,兴隆林业局办事处,230127000000
230128100000,通河镇,230128000000
230128101000,乌鸦泡镇,230128000000
230128102000,清河镇,230128000000
230128103000,浓河镇,230128000000
230128104000,凤山镇,230128000000
230128105000,祥顺镇,230128000000
230128106000,富林镇,230128000000
230128107000,三站镇,230128000000
230128400000,清河林业局,230128000000
230128401000,兴隆林业局办事处,230128000000
230128500000,岔林河农场,230128000000
230129100000,延寿镇,230129000000
230129101000,六团镇,230129000000
230129102000,中和镇,230129000000
230129103000,加信镇,230129000000
230129104000,延河镇,230129000000
230129105000,玉河镇,230129000000
230129204000,安山乡,230129000000
230129205000,寿山乡,230129000000
230129209000,青川乡,230129000000
230129400000,太平川,230129000000
230129500000,庆阳农场,230129000000
230183100000,尚志镇,230183000000
230183101000,一面坡镇,230183000000
230183102000,苇河镇,230183000000
230183103000,亚布力镇,230183000000
230183104000,帽儿山镇,230183000000
230183105000,亮河镇,230183000000
230183106000,庆阳镇,230183000000
230183107000,石头河子镇,230183000000
230183108000,元宝镇,230183000000
230183109000,黑龙宫镇,230183000000
230183202000,长寿乡,230183000000
230183204000,乌吉密乡,230183000000
230183206000,鱼池乡,230183000000
230183207000,珍珠山乡,230183000000
230183208000,老街基乡,230183000000
230183209000,马延乡,230183000000
230183211000,河东乡,230183000000
230183400000,苇河林业局,230183000000
230183401000,亚布力林业局,230183000000
230183402000,哈尔滨市政府亚布力滑雪旅游度假区管理委员会,230183000000
230184100000,五常镇,230184000000
230184101000,拉林满族镇,230184000000
230184102000,山河镇,230184000000
230184103000,小山子镇,230184000000
230184104000,安家镇,230184000000
230184105000,牛家满族镇,230184000000
230184106000,杜家镇,230184000000
230184107000,背荫河镇,230184000000
230184108000,冲河镇,230184000000
230184109000,沙河子镇,230184000000
230184110000,向阳镇,230184000000
230184111000,龙凤山镇,230184000000
230184200000,兴盛乡,230184000000
230184201000,志广乡,230184000000
230184202000,卫国乡,230184000000
230184203000,常堡乡,230184000000
230184206000,民意乡,230184000000
230184209000,红旗满族乡,230184000000
230184210000,八家子乡,230184000000
230184211000,民乐朝鲜族乡,230184000000
230184212000,营城子满族乡,230184000000
230184214000,长山乡,230184000000
230184215000,兴隆乡,230184000000
230184216000,二河乡,230184000000
230184400000,山河屯林业局,230184000000
230202001000,五龙街道,230202000000
230202002000,湖滨街道,230202000000
230202003000,江安街道,230202000000
230202004000,正阳街道,230202000000
230202005000,彩虹街道,230202000000
230202006000,南航街道,230202000000
230202007000,大民街道,230202000000
230202579000,齐齐哈尔局直,230202000000
230203002000,中华街道,230203000000
230203004000,西大桥街道,230203000000
230203005000,卜奎街道,230203000000
230203006000,建设街道,230203000000
230203007000,文化街道,230203000000
230203008000,溪畔街道,230203000000
230203009000,北华街道,230203000000
230204001000,站前街道,230204000000
230204002000,南浦街道,230204000000
230204003000,通东街道,230204000000
230204004000,光荣街道,230204000000
230204005000,龙华街道,230204000000
230204006000,北局宅街道,230204000000
230204008000,东湖街道,230204000000
230204009000,种畜场街道,230204000000
230204100000,扎龙镇,230204000000
230205001000,新兴街道,230205000000
230205002000,新建街道,230205000000
230205005000,林机街道,230205000000
230205006000,道北街道,230205000000
230205100000,水师营满族镇,230205000000
230205101000,榆树屯镇,230205000000
230206001000,红岸街道,230206000000
230206003000,沿江街道,230206000000
230206004000,电力街道,230206000000
230206005000,幸福街道,230206000000
230206006000,红宝石街道,230206000000
230206007000,北兴街道,230206000000
230206008000,铁北街道,230206000000
230206009000,和平街道,230206000000
230206200000,长青乡,230206000000
230206202000,杜尔门沁达斡尔族乡,230206000000
230207001000,东安街道,230207000000
230207002000,富强街道,230207000000
230207003000,跃进街道,230207000000
230207004000,繁荣街道,230207000000
230208001000,梅里斯街道,230208000000
230208101000,雅尔塞镇,230208000000
230208102000,卧牛吐达斡尔族镇,230208000000
230208103000,达呼店镇,230208000000
230208104000,共和镇,230208000000
230208105000,梅里斯镇,230208000000
230208200000,莽格吐达斡尔族乡,230208000000
230221100000,龙江镇,230221000000
230221101000,景星镇,230221000000
230221102000,龙兴镇,230221000000
230221103000,山泉镇,230221000000
230221104000,七棵树镇,230221000000
230221105000,杏山镇,230221000000
230221106000,白山镇,230221000000
230221107000,头站镇,230221000000
230221201000,黑岗乡,230221000000
230221202000,广厚乡,230221000000
230221203000,华民乡,230221000000
230221204000,哈拉海乡,230221000000
230221215000,鲁河乡,230221000000
230221217000,济沁河乡,230221000000
230223100000,依安镇,230223000000
230223101000,依龙镇,230223000000
230223102000,双阳镇,230223000000
230223103000,三兴镇,230223000000
230223104000,中心镇,230223000000
230223105000,新兴镇,230223000000
230223200000,富饶乡,230223000000
230223201000,解放乡,230223000000
230223202000,阳春乡,230223000000
230223203000,新发乡,230223000000
230223204000,太东乡,230223000000
230223205000,上游乡,230223000000
230223206000,红星乡,230223000000
230223207000,先锋乡,230223000000
230223208000,新屯乡,230223000000
230224100000,泰来镇,230224000000
230224101000,平洋镇,230224000000
230224102000,汤池镇,230224000000
230224103000,江桥蒙古族镇,230224000000
230224104000,塔子城镇,230224000000
230224105000,大兴镇,230224000000
230224106000,和平镇,230224000000
230224107000,克利镇,230224000000
230224200000,胜利蒙古族乡,230224000000
230224209000,宁姜蒙古族乡,230224000000
230224400000,葡萄场,230224000000
230224401000,果树场,230224000000
230224402000,泰来县一苗圃,230224000000
230224403000,泰来县二苗圃,230224000000
230224404000,东方红机械林场,230224000000
230224480000,六三监狱,230224000000
230224580000,第一良种场,230224000000
230224581000,第二良种场,230224000000
230224582000,宏胜种畜场,230224000000
230224583000,二龙涛农场,230224000000
230225100000,甘南镇,230225000000
230225101000,兴十四镇,230225000000
230225102000,平阳镇,230225000000
230225103000,东阳镇,230225000000
230225104000,巨宝镇,230225000000
230225201000,长山乡,230225000000
230225202000,中兴乡,230225000000
230225203000,兴隆乡,230225000000
230225204000,宝山乡,230225000000
230225206000,查哈阳乡,230225000000
230225500000,查哈阳农场,230225000000
230225580000,北京市双河农场,230225000000
230227100000,富裕镇,230227000000
230227101000,富路镇,230227000000
230227102000,富海镇,230227000000
230227103000,二道湾镇,230227000000
230227104000,龙安桥镇,230227000000
230227105000,塔哈镇,230227000000
230227200000,繁荣乡,230227000000
230227201000,绍文乡,230227000000
230227202000,忠厚乡,230227000000
230227203000,友谊达斡尔族满族柯尔克孜族乡,230227000000
230229100000,克山镇,230229000000
230229101000,北兴镇,230229000000
230229102000,西城镇,230229000000
230229103000,古城镇,230229000000
230229104000,北联镇,230229000000
230229105000,西河镇,230229000000
230229106000,双河镇,230229000000
230229200000,河南乡,230229000000
230229203000,河北乡,230229000000
230229204000,古北乡,230229000000
230229205000,西联乡,230229000000
230229206000,发展乡,230229000000
230229207000,西建乡,230229000000
230229208000,向华乡,230229000000
230229210000,曙光乡,230229000000
230229400000,克山县河北林场,230229000000
230229401000,克山县涌泉林场,230229000000
230229402000,克山县北联林场,230229000000
230229580000,克山县第一良种场,230229000000
230229581000,克山县第二良种场,230229000000
230229583000,克山县种猪场,230229000000
230229584000,克山县种畜场,230229000000
230230100000,克东镇,230230000000
230230101000,宝泉镇,230230000000
230230102000,乾丰镇,230230000000
230230103000,玉岗镇,230230000000
230230104000,蒲峪路镇,230230000000
230230202000,润津乡,230230000000
230230204000,昌盛乡,230230000000
230230402000,爱华林场,230230000000
230230403000,发展林场,230230000000
230230404000,东兴林场,230230000000
230230580000,红旗奶山羊场,230230000000
230230581000,第一良种场,230230000000
230230582000,第二良种繁殖场,230230000000
230230583000,果树繁殖场,230230000000
230230584000,种猪场,230230000000
230230585000,黑龙江省社会救助安置中心,230230000000
230231100000,拜泉镇,230231000000
230231101000,三道镇,230231000000
230231102000,兴农镇,230231000000
230231103000,长春镇,230231000000
230231104000,龙泉镇,230231000000
230231105000,国富镇,230231000000
230231106000,富强镇,230231000000
230231200000,新生乡,230231000000
230231201000,兴国乡,230231000000
230231203000,上升乡,230231000000
230231204000,兴华乡,230231000000
230231206000,大众乡,230231000000
230231209000,丰产乡,230231000000
230231210000,永勤乡,230231000000
230231212000,爱农乡,230231000000
230231214000,时中乡,230231000000
230281001000,雨亭街道,230281000000
230281002000,通江街道,230281000000
230281101000,拉哈镇,230281000000
230281102000,二克浅镇,230281000000
230281103000,学田镇,230281000000
230281104000,龙河镇,230281000000
230281105000,讷南镇,230281000000
230281106000,六合镇,230281000000
230281107000,长发镇,230281000000
230281108000,通南镇,230281000000
230281109000,同义镇,230281000000
230281110000,九井镇,230281000000
230281111000,老莱镇,230281000000
230281201000,孔国乡,230281000000
230281207000,和盛乡,230281000000
230281208000,同心乡,230281000000
230281210000,兴旺鄂温克族乡,230281000000
230281400000,龙河镇保安林场,230281000000
230281401000,龙河镇茂山林场,230281000000
230281402000,龙河镇国庆林场,230281000000
230281403000,学田镇富源林场,230281000000
230281404000,老莱镇宽余林场,230281000000
230281405000,新江林场,230281000000
230281406000,一良苗圃,230281000000
230281480000,黑龙江省老莱农场,230281000000
230281581000,六合镇黎明奶牛场,230281000000
230281582000,孔国乡进化种猪场,230281000000
230281583000,二克浅镇二里种畜场,230281000000
230281584000,龙河镇青色草原种畜场,230281000000
230281585000,第一良种场,230281000000
230281586000,第二良种场,230281000000
230281587000,第三良种场,230281000000
230281588000,第四良种场,230281000000
230302001000,向阳街道,230302000000
230302002000,南山街道,230302000000
230302003000,立新街道,230302000000
230302004000,东风街道,230302000000
230302005000,红军路街道,230302000000
230302006000,西鸡西街道,230302000000
230302007000,西山街道,230302000000
230302200000,红星乡,230302000000
230302201000,西郊乡,230302000000
230303002000,大恒山街道,230303000000
230303003000,小恒山街道,230303000000
230303004000,二道河子街道,230303000000
230303005000,张新街道,230303000000
230303006000,奋斗街道,230303000000
230303007000,柳毛街道,230303000000
230303200000,红旗乡,230303000000
230303201000,柳毛乡,230303000000
230304001000,东兴街道,230304000000
230304002000,矿里街道,230304000000
230304003000,洗煤街道,230304000000
230304004000,大通沟街道,230304000000
230304200000,滴道河乡,230304000000
230304201000,兰岭乡,230304000000
230305001000,街里街道,230305000000
230305002000,穆棱街道,230305000000
230305003000,平岗街道,230305000000
230305101000,梨树镇,230305000000
230306001000,城子河街道,230306000000
230306002000,正阳街道,230306000000
230306003000,东海街道,230306000000
230306004000,城西街道,230306000000
230306005000,杏花街道,230306000000
230306200000,长青乡,230306000000
230306201000,永丰乡,230306000000
230307001000,麻山街道,230307000000
230307101000,麻山镇,230307000000
230321100000,鸡东镇,230321000000
230321101000,平阳镇,230321000000
230321102000,向阳镇,230321000000
230321103000,哈达镇,230321000000
230321104000,永安镇,230321000000
230321105000,永和镇,230321000000
230321106000,东海镇,230321000000
230321107000,兴农镇,230321000000
230321200000,鸡林乡,230321000000
230321205000,明德乡,230321000000
230321206000,下亮子乡,230321000000
230321400000,林业局,230321000000
230321500000,八五一零农场,230321000000
230381100000,虎林镇,230381000000
230381101000,东方红镇,230381000000
230381102000,迎春镇,230381000000
230381103000,虎头镇,230381000000
230381104000,杨岗镇,230381000000
230381105000,东诚镇,230381000000
230381106000,宝东镇,230381000000
230381203000,新乐乡,230381000000
230381204000,伟光乡,230381000000
230381206000,珍宝岛乡,230381000000
230381207000,阿北乡,230381000000
230381400000,东方红林业局,230381000000
230381401000,迎春林业局,230381000000
230381500000,八五〇农场,230381000000
230381501000,八五四农场,230381000000
230381502000,八五六农场,230381000000
230381503000,八五八农场,230381000000
230381504000,庆丰农场,230381000000
230381505000,云山农场,230381000000
230382001000,中心街道,230382000000
230382100000,密山镇,230382000000
230382101000,连珠山镇,230382000000
230382102000,当壁镇,230382000000
230382103000,知一镇,230382000000
230382104000,黑台镇,230382000000
230382105000,兴凯镇,230382000000
230382106000,裴德镇,230382000000
230382107000,白鱼湾镇,230382000000
230382200000,柳毛乡,230382000000
230382201000,杨木乡,230382000000
230382202000,兴凯湖乡,230382000000
230382203000,承紫河乡,230382000000
230382206000,二人班乡,230382000000
230382208000,太平乡,230382000000
230382210000,和平乡,230382000000
230382212000,富源乡,230382000000
230382400000,林草局,230382000000
230382480000,青年水库,230382000000
230382481000,煤管局,230382000000
230382482000,经济开发区管理委员会,230382000000
230382580000,水产养殖有限公司,230382000000
230382581000,种畜场,230382000000
230382582000,水田良种场,230382000000
230382583000,市良种场,230382000000
230382584000,校办企业公司,230382000000
230382585000,蜂蜜山粮库有限公司,230382000000
230402001000,北山街道,230402000000
230402002000,红军街道,230402000000
230402003000,光明街道,230402000000
230402004000,胜利街道,230402000000
230402005000,南翼街道,230402000000
230403001000,育才街道,230403000000
230403002000,红旗街道,230403000000
230403003000,新南街道,230403000000
230403006000,团结街道,230403000000
230404001000,铁西街道,230404000000
230404002000,铁东街道,230404000000
230404003000,六号街道,230404000000
230404004000,大陆街道,230404000000
230404005000,富力街道,230404000000
230404006000,麓林山街道,230404000000
230405001000,兴安路街道,230405000000
230405002000,兴建路街道,230405000000
230405003000,兴长路街道,230405000000
230405004000,峻德路街道,230405000000
230405005000,河东路街道,230405000000
230405006000,光宇街道,230405000000
230405100000,红旗镇,230405000000
230406001000,工人村办街道,230406000000
230406002000,新一办街道,230406000000
230406004000,东山办街道,230406000000
230406005000,鹤兴办街道,230406000000
230406100000,新华镇,230406000000
230406201000,蔬园乡,230406000000
230406202000,东方红乡,230406000000
230406400000,鹤岗市林业局生活区,230406000000
230406501000,新华农场,230406000000
230407001000,岭北街道,230407000000
230407002000,岭南街道,230407000000
230407003000,沟北街道,230407000000
230407004000,沟南街道,230407000000
230421100000,凤翔镇,230421000000
230421101000,鹤北镇,230421000000
230421102000,名山镇,230421000000
230421103000,团结镇,230421000000
230421104000,肇兴镇,230421000000
230421105000,云山镇,230421000000
230421200000,东明朝鲜族乡,230421000000
230421203000,太平沟乡,230421000000
230421400000,萝北县林业局,230421000000
230421401000,鹤北林业局,230421000000
230421500000,宝泉岭管理局局直,230421000000
230421501000,江滨农场,230421000000
230421502000,军川农场,230421000000
230421503000,名山农场,230421000000
230421504000,延军农场,230421000000
230421505000,共青农场,230421000000
230421506000,宝泉岭农场,230421000000
230421580000,萝北县农业局,230421000000
230422100000,绥滨镇,230422000000
230422101000,绥东镇,230422000000
230422102000,忠仁镇,230422000000
230422200000,连生乡,230422000000
230422201000,北岗乡,230422000000
230422202000,富强乡,230422000000
230422203000,北山乡,230422000000
230422204000,福兴乡,230422000000
230422205000,新富乡,230422000000
230422400000,绥滨西林场,230422000000
230422401000,国营中兴边防林场,230422000000
230422480000,忠仁镇良种场,230422000000
230422481000,绥东镇种畜场,230422000000
230422500000,二九〇农场,230422000000
230422501000,绥滨农场,230422000000
230422503000,普阳农场,230422000000
230502001000,二马路街道,230502000000
230502002000,八马路街道,230502000000
230502003000,中心站街道,230502000000
230502004000,富安街道,230502000000
230502006000,长安街道,230502000000
230502007000,铁西街道,230502000000
230502008000,学府街道,230502000000
230502200000,安邦乡,230502000000
230503001000,中山街道,230503000000
230503002000,北山街道,230503000000
230503003000,南山街道,230503000000
230503004000,东山街道,230503000000
230503005000,中心街道,230503000000
230503006000,西山街道,230503000000
230503200000,长胜乡,230503000000
230505001000,振兴中路街道,230505000000
230505002000,振兴东路街道,230505000000
230505004000,集贤街道,230505000000
230505005000,东荣街道,230505000000
230505101000,太保镇,230505000000
230506001000,红旗街道,230506000000
230506002000,跃进街道,230506000000
230506003000,东保卫街道,230506000000
230506004000,七星街道,230506000000
230506005000,双阳街道,230506000000
230506006000,新安街道,230506000000
230506007000,电厂街道,230506000000
230506008000,农场街道,230506000000
230506101000,七星镇,230506000000
230521100000,福利镇,230521000000
230521101000,集贤镇,230521000000
230521102000,升昌镇,230521000000
230521103000,丰乐镇,230521000000
230521104000,太平镇,230521000000
230521201000,腰屯乡,230521000000
230521202000,兴安乡,230521000000
230521204000,永安乡,230521000000
230521401000,太平林场,230521000000
